FP1-F7,F7-T7,T7-P7,P7-O1,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,FP2-F8,F8-T8,T8-P8,P8-O2,FZ-CZ,CZ-PZ,P7-T7,T7-FT9,FT9-FT10,FT10-T8,T8-P8
41.221001221001224,60.757020757020754,33.40659340659341,-20.12210012210012,-33.7973137973138,140.0732600732601,25.2014652014652,-15.824175824175825,-86.15384615384616,104.12698412698413,-7.228327228327228,-115.84859584859585,148.2783882783883,129.9145299145299,-168.2051282051282,-217.04517704517704,98.26617826617827,44.346764346764346,-33.01587301587302,5.665445665445666,238.14407814407815,121.31868131868131,-168.2051282051282
42.78388278388278,64.27350427350427,29.89010989010989,-23.63858363858364,-28.327228327228326,140.85470085470087,22.466422466422465,-20.512820512820515,-98.65689865689866,97.09401709401709,3.711843711843712,-108.03418803418803,118.97435897435898,126.007326007326,-142.8083028083028,-208.05860805860806,97.87545787545787,43.956043956043956,-29.499389499389498,1.7582417582417582,240.87912087912088,69.35286935286935,-142.8083028083028
45.51892551892552,71.6971916971917,30.671550671550673,-29.10866910866911,-17.77777777777778,146.32478632478632,18.94993894993895,-27.545787545787547,-67.00854700854701,89.27960927960928,-9.181929181929181,-106.08058608058609,111.15995115995116,85.37240537240537,-83.80952380952381,-206.4957264957265,98.65689865689866,42.39316239316239,-30.28083028083028,-9.963369963369964,151.01343101343102,102.95482295482296,-83.80952380952381
45.12820512820513,73.65079365079364,29.499389499389498,-26.373626373626372,-12.307692307692308,143.1990231990232,18.168498168498168,-26.373626373626372,-72.47863247863248,86.15384615384616,-17.387057387057386,-86.93528693528694,98.65689865689866,78.33943833943835,-83.80952380952381,-185.006105006105,97.09401709401709,39.26739926739927,-29.10866910866911,-18.168498168498168,136.55677655677655,99.82905982905983,-83.80952380952381
47.472527472527474,74.43223443223444,26.373626373626372,-23.247863247863247,-10.744810744810744,135.3846153846154,20.903540903540904,-19.34065934065934,-111.55067155067155,98.65689865689866,-10.354090354090355,-67.78998778998779,118.97435897435898,24.02930402930403,-57.63125763125763,-177.58241758241758,101.78266178266178,40.83028083028083,-25.982905982905983,-27.936507936507937,156.4835164835165,36.14163614163614,-57.63125763125763
46.69108669108669,74.43223443223444,20.12210012210012,-20.903540903540904,-8.4004884004884,127.96092796092796,20.903540903540904,-19.34065934065934,-107.64346764346764,81.46520146520146,-13.47985347985348,-61.14774114774115,136.16605616605617,-5.274725274725275,-70.52503052503053,-162.73504273504273,102.17338217338218,40.04884004884005,-19.731379731379732,-35.36019536019536,116.63003663003663,67.78998778998779,-70.52503052503053
62.31990231990232,78.73015873015873,19.731379731379732,-36.92307692307692,9.963369963369964,127.17948717948718,22.857142857142858,-35.75091575091575,-93.57753357753357,62.31990231990232,-12.307692307692308,-45.90964590964591,127.17948717948718,-19.731379731379732,-71.6971916971917,-126.007326007326,103.73626373626374,40.83028083028083,-19.34065934065934,-34.18803418803419,94.74969474969475,45.51892551892552,-71.6971916971917
80.68376068376068,78.73015873015873,12.307692307692308,-42.39316239316239,30.671550671550673,128.74236874236874,18.55921855921856,-48.25396825396825,-75.6043956043956,50.598290598290596,-8.791208791208792,-27.155067155067155,74.43223443223444,-8.791208791208792,-47.863247863247864,-79.12087912087912,107.25274725274726,40.43956043956044,-11.916971916971917,-26.373626373626372,59.975579975579976,-1.7582417582417582,-47.863247863247864
85.76312576312576,82.63736263736264,8.00976800976801,-47.081807081807085,41.221001221001224,130.3052503052503,13.870573870573871,-55.28693528693529,-58.41269841269841,34.18803418803419,-3.711843711843712,-35.75091575091575,13.47985347985348,-6.056166056166056,-11.526251526251526,-59.1941391941392,109.59706959706959,38.485958485958484,-7.619047619047619,-34.57875457875458,-20.512820512820515,7.619047619047619,-11.526251526251526
92.01465201465201,86.15384615384616,7.228327228327228,-51.37973137973138,54.114774114774114,132.25885225885227,10.744810744810744,-61.92918192918193,-43.56532356532357,9.572649572649572,4.102564102564102,-31.062271062271062,8.4004884004884,-40.04884004884005,4.884004884004884,-35.36019536019536,109.98778998778998,38.095238095238095,-6.837606837606837,-47.081807081807085,-49.42612942612943,-4.493284493284493,4.884004884004884
97.09401709401709,84.2002442002442,4.102564102564102,-46.3003663003663,62.71062271062271,129.13308913308913,14.261294261294262,-67.00854700854701,-66.61782661782662,6.446886446886447,26.373626373626372,-1.3675213675213675,34.57875457875458,-84.98168498168498,5.274725274725275,8.791208791208792,114.28571428571429,47.863247863247864,-3.711843711843712,-44.346764346764346,-56.45909645909646,-31.843711843711844,5.274725274725275
99.82905982905983,86.93528693528694,3.3211233211233213,-49.03540903540904,67.78998778998779,128.74236874236874,18.168498168498168,-73.26007326007326,-91.62393162393163,15.042735042735043,47.863247863247864,15.042735042735043,56.84981684981685,-128.35164835164835,19.34065934065934,37.704517704517706,117.4114774114774,57.24053724053724,-2.93040293040293,-45.90964590964591,-98.65689865689866,-31.45299145299145,19.34065934065934
97.48473748473748,92.01465201465201,-0.5860805860805861,-52.16117216117216,69.74358974358974,125.22588522588522,11.916971916971917,-69.74358974358974,-82.24664224664225,-9.572649572649572,48.64468864468864,24.42002442002442,28.327228327228326,-109.98778998778998,10.354090354090355,50.20757020757021,111.94139194139194,54.89621489621489,0.9768009768009768,-61.53846153846154,-115.06715506715507,-20.512820512820515,10.354090354090355
101.78266178266178,98.26617826617827,-4.493284493284493,-61.14774114774115,75.6043956043956,119.75579975579976,11.135531135531135,-72.08791208791209,-82.63736263736264,-9.963369963369964,43.56532356532357,37.313797313797316,-21.294261294261293,-75.995115995116,22.466422466422465,61.92918192918193,106.08058608058609,54.89621489621489,4.884004884004884,-64.27350427350427,-122.4908424908425,-55.67765567765568,22.466422466422465
101.78266178266178,98.65689865689866,-5.274725274725275,-62.71062271062271,70.13431013431014,115.45787545787546,16.605616605616607,-70.13431013431014,-92.4053724053724,-4.493284493284493,46.3003663003663,43.56532356532357,-46.3003663003663,-88.4981684981685,54.114774114774114,73.65079365079364,106.08058608058609,59.1941391941392,5.665445665445666,-58.41269841269841,-144.37118437118437,-97.87545787545787,54.114774114774114
102.95482295482296,95.14041514041514,-3.3211233211233213,-63.88278388278388,66.61782661782662,108.81562881562881,20.12210012210012,-65.83638583638583,-81.46520146520146,-17.387057387057386,39.65811965811966,52.94261294261294,-20.903540903540904,-109.2063492063492,36.53235653235653,85.37240537240537,102.17338217338218,57.63125763125763,3.711843711843712,-54.114774114774114,-172.50305250305252,-80.68376068376068,36.53235653235653
105.2991452991453,93.57753357753357,0.5860805860805861,-66.22710622710623,63.88278388278388,105.68986568986568,21.294261294261293,-58.02197802197802,-88.4981684981685,-25.2014652014652,37.704517704517706,69.74358974358974,18.55921855921856,-153.74847374847374,34.18803418803419,93.57753357753357,98.65689865689866,59.584859584859586,-0.19536019536019536,-47.863247863247864,-183.05250305250306,-79.51159951159951,34.18803418803419
105.2991452991453,88.4981684981685,3.711843711843712,-60.366300366300365,57.24053724053724,102.56410256410257,22.075702075702075,-44.346764346764346,-114.67643467643468,-5.274725274725275,46.69108669108669,88.4981684981685,-41.221001221001224,-110.76923076923077,59.975579975579976,105.68986568986568,102.95482295482296,65.44566544566544,-3.3211233211233213,-37.704517704517706,-225.25030525030525,-80.68376068376068,59.975579975579976
99.43833943833944,77.55799755799755,4.493284493284493,-50.20757020757021,50.989010989010985,91.62393162393163,17.77777777777778,-27.936507936507937,-79.51159951159951,1.7582417582417582,8.791208791208792,88.88888888888889,-84.59096459096459,-57.63125763125763,51.37973137973138,109.98778998778998,106.08058608058609,57.24053724053724,-4.102564102564102,-38.095238095238095,-270.1831501831502,-27.155067155067155,51.37973137973138
95.92185592185592,74.04151404151405,9.572649572649572,-58.02197802197802,50.20757020757021,84.59096459096459,16.605616605616607,-29.10866910866911,-77.16727716727716,9.181929181929181,7.619047619047619,91.23321123321124,-110.76923076923077,-16.605616605616607,46.3003663003663,112.33211233211233,109.2063492063492,49.03540903540904,-9.181929181929181,-34.969474969474966,-280.34188034188037,-17.387057387057386,46.3003663003663
81.85592185592185,58.8034188034188,10.744810744810744,-41.221001221001224,38.876678876678874,70.91575091575092,9.963369963369964,-9.181929181929181,-85.76312576312576,31.843711843711844,2.148962148962149,103.73626373626374,-117.02075702075702,-26.764346764346765,78.33943833943835,117.4114774114774,113.5042735042735,39.26739926739927,-10.354090354090355,-40.43956043956044,-265.8852258852259,-48.64468864468864,78.33943833943835
72.47863247863248,50.20757020757021,16.996336996336996,-45.12820512820513,34.18803418803419,63.492063492063494,12.307692307692308,-15.433455433455434,-74.43223443223444,33.01587301587302,8.00976800976801,84.2002442002442,-69.35286935286935,-60.757020757020754,72.86935286935287,109.2063492063492,115.84859584859585,34.18803418803419,-16.605616605616607,-36.53235653235653,-259.24297924297923,-47.863247863247864,72.86935286935287
69.74358974358974,48.64468864468864,21.684981684981686,-49.03540903540904,38.095238095238095,67.78998778998779,9.572649572649572,-24.42002442002442,-75.21367521367522,27.155067155067155,31.843711843711844,70.52503052503053,36.14163614163614,-151.4041514041514,59.975579975579976,108.81562881562881,115.06715506715507,35.36019536019536,-21.294261294261293,-27.545787545787547,-251.8192918192918,-51.77045177045177,59.975579975579976
74.82295482295483,39.65811965811966,22.466422466422465,-35.75091575091575,47.863247863247864,75.21367521367522,0.19536019536019536,-21.684981684981686,-40.04884004884005,40.83028083028083,21.294261294261293,78.33943833943835,-42.78388278388278,-109.98778998778998,112.72283272283272,141.63614163614164,117.4114774114774,36.14163614163614,-22.075702075702075,-14.652014652014651,-272.9181929181929,-90.45177045177046,112.72283272283272
83.80952380952381,36.14163614163614,27.545787545787547,-35.36019536019536,60.757020757020754,84.2002442002442,0.19536019536019536,-32.62515262515262,10.354090354090355,49.03540903540904,17.387057387057386,70.13431013431014,-86.93528693528694,-42.002442002442,117.8021978021978,159.6092796092796,127.57020757020757,39.26739926739927,-27.155067155067155,-1.3675213675213675,-329.1819291819292,-46.69108669108669,117.8021978021978
85.37240537240537,38.876678876678874,30.28083028083028,-30.28083028083028,65.83638583638583,88.88888888888889,-2.148962148962149,-27.155067155067155,18.55921855921856,52.94261294261294,31.843711843711844,52.16117216117216,-100.21978021978022,-11.135531135531135,111.15995115995116,157.65567765567766,137.72893772893772,35.36019536019536,-29.89010989010989,-4.493284493284493,-321.36752136752136,-47.081807081807085,111.15995115995116
82.24664224664225,38.095238095238095,33.7973137973138,-17.387057387057386,67.78998778998779,89.67032967032966,-4.884004884004884,-14.261294261294262,17.77777777777778,75.6043956043956,44.346764346764346,43.17460317460318,-116.63003663003663,35.36019536019536,110.76923076923077,152.57631257631257,152.57631257631257,34.57875457875458,-33.40659340659341,-12.698412698412698,-312.7716727716728,-27.936507936507937,110.76923076923077
82.63736263736264,35.36019536019536,42.002442002442,-16.996336996336996,73.26007326007326,87.32600732600733,4.884004884004884,-20.512820512820515,24.81074481074481,101.001221001221,53.724053724053725,33.7973137973138,-84.98168498168498,34.57875457875458,110.37851037851038,154.9206349206349,169.37728937728937,36.53235653235653,-41.61172161172161,-3.711843711843712,-286.2026862026862,-45.12820512820513,110.37851037851038
80.29304029304029,39.26739926739927,46.69108669108669,-17.387057387057386,77.94871794871794,85.37240537240537,9.963369963369964,-24.81074481074481,4.884004884004884,121.7094017094017,72.47863247863248,19.34065934065934,-24.02930402930403,7.228327228327228,86.15384615384616,149.84126984126985,180.70818070818072,34.18803418803419,-46.3003663003663,-0.9768009768009768,-276.8253968253968,-22.466422466422465,86.15384615384616
77.16727716727716,40.43956043956044,46.69108669108669,-16.214896214896214,81.46520146520146,81.07448107448107,4.493284493284493,-19.34065934065934,-0.9768009768009768,133.04029304029305,71.6971916971917,10.744810744810744,-16.605616605616607,18.94993894993895,61.92918192918193,150.23199023199024,185.3968253968254,22.857142857142858,-46.3003663003663,-10.354090354090355,-239.31623931623932,-31.45299145299145,61.92918192918193
77.94871794871794,43.56532356532357,48.64468864468864,-20.12210012210012,90.06105006105007,80.68376068376068,3.3211233211233213,-23.63858363858364,31.062271062271062,142.8083028083028,50.598290598290596,-2.148962148962149,-40.04884004884005,73.26007326007326,41.221001221001224,148.2783882783883,190.86691086691087,11.526251526251526,-48.25396825396825,-18.168498168498168,-238.92551892551893,-5.274725274725275,41.221001221001224
79.51159951159951,46.3003663003663,42.39316239316239,-19.731379731379732,92.4053724053724,78.73015873015873,4.884004884004884,-26.764346764346765,21.294261294261293,149.84126984126985,67.3992673992674,-15.433455433455434,-9.963369963369964,104.9084249084249,-15.042735042735043,143.5897435897436,194.38339438339437,7.228327228327228,-42.002442002442,-14.261294261294262,-244.004884004884,40.83028083028083,-15.042735042735043
81.07448107448107,47.472527472527474,31.062271062271062,-17.387057387057386,94.35897435897436,76.77655677655677,-0.19536019536019536,-28.327228327228326,21.294261294261293,136.16605616605617,74.04151404151405,-22.466422466422465,37.704517704517706,44.737484737484735,-19.731379731379732,146.7155067155067,187.35042735042734,0.19536019536019536,-30.671550671550673,-10.354090354090355,-235.4090354090354,13.47985347985348,-19.731379731379732
79.51159951159951,44.737484737484735,21.684981684981686,-16.214896214896214,93.57753357753357,74.04151404151405,-6.056166056166056,-29.499389499389498,31.062271062271062,143.98046398046398,60.366300366300365,-22.466422466422465,-0.5860805860805861,40.04884004884005,30.671550671550673,142.8083028083028,176.8009768009768,-7.228327228327228,-21.294261294261293,-10.354090354090355,-224.85958485958486,-47.081807081807085,30.671550671550673
82.24664224664225,45.12820512820513,15.042735042735043,-21.684981684981686,93.96825396825396,69.35286935286935,-6.056166056166056,-35.75091575091575,35.75091575091575,181.8803418803419,42.002442002442,-36.92307692307692,-77.55799755799755,135.77533577533578,50.598290598290596,113.89499389499389,168.5958485958486,-8.791208791208792,-14.652014652014651,-8.791208791208792,-231.11111111111111,-45.90964590964591,50.598290598290596
76.38583638583638,42.78388278388278,3.3211233211233213,-24.81074481074481,82.63736263736264,58.8034188034188,-8.791208791208792,-34.18803418803419,7.228327228327228,179.53601953601952,37.313797313797316,-41.61172161172161,-33.40659340659341,55.67765567765568,56.84981684981685,103.73626373626374,151.01343101343102,-16.605616605616607,-2.93040293040293,-8.791208791208792,-206.4957264957265,-91.23321123321124,56.84981684981685
72.08791208791209,35.75091575091575,-1.3675213675213675,-24.02930402930403,75.6043956043956,46.3003663003663,-10.744810744810744,-28.71794871794872,16.214896214896214,177.97313797313797,15.433455433455434,-28.327228327228326,-88.1074481074481,177.1916971916972,-4.884004884004884,97.87545787545787,138.9010989010989,-29.499389499389498,1.7582417582417582,-22.466422466422465,-192.82051282051282,-22.075702075702075,-4.884004884004884
76.38583638583638,34.18803418803419,-4.493284493284493,-37.704517704517706,76.38583638583638,39.65811965811966,-12.698412698412698,-34.969474969474966,22.075702075702075,172.50305250305252,8.791208791208792,-31.843711843711844,-14.652014652014651,163.9072039072039,-61.53846153846154,84.59096459096459,134.21245421245422,-40.04884004884005,4.884004884004884,-26.764346764346765,-162.73504273504273,6.837606837606837,-61.53846153846154
74.82295482295483,33.01587301587302,-10.354090354090355,-45.51892551892552,74.43223443223444,39.26739926739927,-17.387057387057386,-44.737484737484735,45.90964590964591,154.13919413919413,-5.274725274725275,-61.14774114774115,96.7032967032967,72.86935286935287,-95.14041514041514,58.8034188034188,122.88156288156289,-58.02197802197802,10.744810744810744,-31.843711843711844,-181.8803418803419,64.66422466422466,-95.14041514041514
86.15384615384616,28.71794871794872,-23.247863247863247,-53.724053724053725,80.68376068376068,42.78388278388278,-29.499389499389498,-55.28693528693529,44.737484737484735,139.29181929181928,-0.19536019536019536,-68.96214896214896,112.33211233211233,51.77045177045177,-102.95482295482296,53.333333333333336,114.28571428571429,-71.30647130647131,23.63858363858364,-24.42002442002442,-166.64224664224665,33.7973137973138,-102.95482295482296
97.09401709401709,23.63858363858364,-33.01587301587302,-64.27350427350427,90.45177045177046,41.221001221001224,-37.313797313797316,-70.13431013431014,95.53113553113553,113.5042735042735,-24.42002442002442,-70.52503052503053,95.14041514041514,63.88278388278388,-102.95482295482296,56.45909645909646,101.78266178266178,-82.63736263736264,33.40659340659341,-16.605616605616607,-182.66178266178267,37.313797313797316,-102.95482295482296
106.08058608058609,18.55921855921856,-45.90964590964591,-70.13431013431014,92.01465201465201,37.313797313797316,-42.002442002442,-78.33943833943835,84.98168498168498,131.47741147741147,-30.28083028083028,-73.65079365079364,114.28571428571429,2.93040293040293,-64.27350427350427,58.02197802197802,90.45177045177046,-86.93528693528694,46.3003663003663,-5.665445665445666,-170.54945054945054,-32.234432234432234,-64.27350427350427
113.5042735042735,18.168498168498168,-57.63125763125763,-79.51159951159951,93.96825396825396,28.71794871794872,-51.37973137973138,-77.16727716727716,82.24664224664225,110.37851037851038,-27.155067155067155,-81.07448107448107,49.03540903540904,77.16727716727716,-83.41880341880342,40.83028083028083,73.26007326007326,-94.74969474969475,58.02197802197802,-14.261294261294262,-133.43101343101344,-56.84981684981685,-83.41880341880342
116.63003663003663,18.55921855921856,-67.00854700854701,-85.76312576312576,98.26617826617827,16.214896214896214,-56.45909645909646,-75.21367521367522,123.27228327228327,80.29304029304029,-54.505494505494504,-86.93528693528694,64.27350427350427,83.41880341880342,-115.45787545787546,29.10866910866911,55.67765567765568,-101.39194139194139,67.3992673992674,-26.764346764346765,-141.24542124542126,-10.744810744810744,-115.45787545787546
124.44444444444444,16.214896214896214,-75.21367521367522,-88.4981684981685,103.73626373626374,7.228327228327228,-52.55189255189255,-81.85592185592185,126.7887667887668,79.9023199023199,-59.975579975579976,-87.32600732600733,156.87423687423689,7.619047619047619,-139.68253968253967,34.18803418803419,43.956043956043956,-97.09401709401709,75.6043956043956,-21.684981684981686,-122.4908424908425,-21.684981684981686,-139.68253968253967
134.21245421245422,15.042735042735043,-80.29304029304029,-91.62393162393163,114.67643467643468,0.5860805860805861,-50.598290598290596,-86.93528693528694,122.1001221001221,72.47863247863248,-74.04151404151405,-88.1074481074481,158.43711843711844,-23.63858363858364,-142.02686202686203,38.876678876678874,28.327228327228326,-95.14041514041514,80.68376068376068,-24.02930402930403,-102.56410256410257,-49.03540903540904,-142.02686202686203
138.9010989010989,18.168498168498168,-86.93528693528694,-93.18681318681318,121.31868131868131,-3.711843711843712,-54.89621489621489,-84.98168498168498,152.18559218559218,44.737484737484735,-96.31257631257631,-81.85592185592185,113.5042735042735,34.969474969474966,-167.03296703296704,36.53235653235653,13.870573870573871,-99.43833943833944,87.32600732600733,-33.7973137973138,-122.1001221001221,0.9768009768009768,-167.03296703296704
145.54334554334554,23.63858363858364,-91.23321123321124,-99.82905982905983,129.9145299145299,-7.619047619047619,-54.505494505494504,-88.88888888888889,165.86080586080587,22.466422466422465,-105.68986568986568,-79.12087912087912,106.47130647130648,-3.3211233211233213,-132.64957264957266,32.62515262515262,0.19536019536019536,-100.61050061050061,91.62393162393163,-40.83028083028083,-116.63003663003663,-35.36019536019536,-132.64957264957266
151.01343101343102,26.764346764346765,-93.96825396825396,-104.12698412698413,131.47741147741147,-9.963369963369964,-52.55189255189255,-88.4981684981685,149.05982905982907,32.62515262515262,-108.03418803418803,-81.07448107448107,75.995115995116,-13.870573870573871,-93.18681318681318,24.02930402930403,-10.354090354090355,-98.26617826617827,94.35897435897436,-38.095238095238095,-125.61660561660561,-68.18070818070818,-93.18681318681318
157.26495726495727,23.63858363858364,-100.61050061050061,-101.78266178266178,130.3052503052503,-14.652014652014651,-54.505494505494504,-81.46520146520146,152.96703296703296,24.81074481074481,-113.5042735042735,-71.6971916971917,29.499389499389498,26.764346764346765,-88.88888888888889,24.02930402930403,-19.731379731379732,-101.001221001221,101.001221001221,-36.14163614163614,-140.85470085470087,-58.8034188034188,-88.88888888888889
153.74847374847374,15.433455433455434,-105.2991452991453,-93.57753357753357,120.14652014652015,-27.155067155067155,-54.89621489621489,-66.22710622710623,144.76190476190476,6.837606837606837,-114.28571428571429,-52.55189255189255,80.68376068376068,-2.5396825396825395,-120.53724053724054,27.155067155067155,-30.28083028083028,-101.78266178266178,105.68986568986568,-34.57875457875458,-149.84126984126985,-10.354090354090355,-120.53724053724054
153.35775335775335,11.526251526251526,-104.12698412698413,-93.18681318681318,111.94139194139194,-33.01587301587302,-49.81684981684982,-59.975579975579976,122.4908424908425,22.075702075702075,-117.4114774114774,-54.89621489621489,112.72283272283272,-72.08791208791209,-85.76312576312576,17.387057387057386,-34.18803418803419,-95.53113553113553,104.51770451770452,-31.062271062271062,-141.24542124542126,-43.17460317460318,-85.76312576312576
147.1062271062271,3.3211233211233213,-109.59706959706959,-81.46520146520146,94.35897435897436,-44.737484737484735,-46.3003663003663,-42.78388278388278,97.09401709401709,7.228327228327228,-113.11355311355311,-37.313797313797316,88.88888888888889,-29.499389499389498,-116.63003663003663,10.744810744810744,-39.65811965811966,-87.71672771672772,109.98778998778998,-32.234432234432234,-114.28571428571429,-26.764346764346765,-116.63003663003663
141.24542124542126,6.446886446886447,-108.81562881562881,-89.27960927960928,81.46520146520146,-45.12820512820513,-42.78388278388278,-42.002442002442,94.74969474969475,-12.307692307692308,-108.42490842490842,-30.28083028083028,43.56532356532357,19.731379731379732,-120.53724053724054,-0.5860805860805861,-43.17460317460318,-86.15384615384616,109.2063492063492,-36.92307692307692,-105.68986568986568,-15.824175824175825,-120.53724053724054
143.98046398046398,11.526251526251526,-106.47130647130648,-101.39194139194139,74.04151404151405,-37.313797313797316,-38.876678876678874,-48.64468864468864,64.66422466422466,-9.181929181929181,-95.92185592185592,-23.247863247863247,65.83638583638583,-33.01587301587302,-95.92185592185592,0.19536019536019536,-42.78388278388278,-78.33943833943835,106.86202686202687,-28.71794871794872,-106.47130647130648,-52.94261294261294,-95.92185592185592
145.93406593406593,7.228327228327228,-113.11355311355311,-97.48473748473748,59.584859584859586,-29.499389499389498,-44.346764346764346,-41.221001221001224,24.42002442002442,1.3675213675213675,-88.4981684981685,-23.63858363858364,14.652014652014651,-1.7582417582417582,-98.26617826617827,-1.3675213675213675,-46.69108669108669,-74.82295482295483,113.5042735042735,-20.12210012210012,-133.43101343101344,-53.333333333333336,-98.26617826617827
144.37118437118437,8.00976800976801,-111.94139194139194,-103.73626373626374,49.81684981684982,-23.63858363858364,-46.69108669108669,-41.221001221001224,0.9768009768009768,-3.3211233211233213,-75.995115995116,-24.81074481074481,5.274725274725275,16.996336996336996,-121.7094017094017,-5.274725274725275,-51.77045177045177,-72.47863247863248,112.33211233211233,-18.168498168498168,-99.82905982905983,-77.94871794871794,-121.7094017094017
151.4041514041514,2.5396825396825395,-107.64346764346764,-108.42490842490842,50.20757020757021,-19.731379731379732,-43.17460317460318,-47.863247863247864,14.261294261294262,-26.373626373626372,-84.59096459096459,-11.135531135531135,114.67643467643468,-127.57020757020757,-120.14652014652015,24.42002442002442,-52.16117216117216,-67.78998778998779,108.03418803418803,-0.9768009768009768,-105.68986568986568,-111.94139194139194,-120.14652014652015
152.57631257631257,-2.93040293040293,-104.51770451770452,-99.04761904761905,47.863247863247864,-16.996336996336996,-41.61172161172161,-42.78388278388278,16.996336996336996,-16.605616605616607,-97.48473748473748,-6.837606837606837,158.43711843711844,-134.6031746031746,-161.56288156288156,32.62515262515262,-47.863247863247864,-63.492063492063494,104.9084249084249,1.7582417582417582,-145.93406593406593,-25.2014652014652,-161.56288156288156
149.45054945054946,0.19536019536019536,-101.001221001221,-97.87545787545787,40.43956043956044,-15.824175824175825,-43.956043956043956,-29.499389499389498,11.916971916971917,-45.90964590964591,-86.93528693528694,-0.19536019536019536,113.5042735042735,-111.15995115995116,-157.26495726495727,32.62515262515262,-45.12820512820513,-67.00854700854701,101.39194139194139,-4.884004884004884,-107.64346764346764,-73.26007326007326,-157.26495726495727
149.05982905982907,1.3675213675213675,-97.48473748473748,-92.7960927960928,37.704517704517706,-10.744810744810744,-45.90964590964591,-19.731379731379732,15.824175824175825,-23.63858363858364,-105.68986568986568,2.5396825396825395,65.44566544566544,-58.41269841269841,-153.74847374847374,36.14163614163614,-31.843711843711844,-69.74358974358974,97.87545787545787,-13.47985347985348,-160.3907203907204,-11.135531135531135,-153.74847374847374
151.7948717948718,-1.3675213675213675,-92.7960927960928,-84.2002442002442,36.92307692307692,-7.228327228327228,-40.43956043956044,-14.652014652014651,10.354090354090355,2.93040293040293,-115.45787545787546,4.884004884004884,39.26739926739927,-37.313797313797316,-141.24542124542126,42.39316239316239,-20.12210012210012,-67.3992673992674,93.18681318681318,-5.274725274725275,-183.44322344322345,2.5396825396825395,-141.24542124542126
151.4041514041514,-6.056166056166056,-94.35897435897436,-71.6971916971917,32.62515262515262,-10.354090354090355,-40.43956043956044,-2.148962148962149,-22.857142857142858,-1.7582417582417582,-89.67032967032966,22.075702075702075,16.605616605616607,-8.791208791208792,-151.7948717948718,51.37973137973138,-14.652014652014651,-65.44566544566544,94.74969474969475,0.5860805860805861,-126.3980463980464,-43.956043956043956,-151.7948717948718
153.35775335775335,-2.5396825396825395,-86.93528693528694,-78.73015873015873,37.704517704517706,-4.493284493284493,-40.43956043956044,-6.056166056166056,5.274725274725275,1.7582417582417582,-97.09401709401709,20.512820512820515,-9.963369963369964,47.081807081807085,-147.49694749694748,40.83028083028083,-8.791208791208792,-63.492063492063494,87.32600732600733,-1.7582417582417582,-116.23931623931624,-31.843711843711844,-147.49694749694748
148.2783882783883,-2.5396825396825395,-79.9023199023199,-77.55799755799755,38.485958485958484,-2.93040293040293,-39.26739926739927,-7.619047619047619,16.214896214896214,-17.387057387057386,-101.78266178266178,21.294261294261293,84.59096459096459,-83.80952380952381,-122.88156288156289,39.65811965811966,-9.181929181929181,-58.02197802197802,80.29304029304029,0.9768009768009768,-81.07448107448107,-81.46520146520146,-122.88156288156289
140.0732600732601,0.9768009768009768,-76.77655677655677,-62.31990231990232,33.40659340659341,-0.9768009768009768,-36.53235653235653,5.665445665445666,11.526251526251526,-24.42002442002442,-92.4053724053724,28.71794871794872,86.93528693528694,-97.09401709401709,-102.95482295482296,36.53235653235653,-6.056166056166056,-50.598290598290596,77.16727716727716,-2.148962148962149,-81.85592185592185,-84.98168498168498,-102.95482295482296
134.21245421245422,7.619047619047619,-65.05494505494505,-62.71062271062271,30.671550671550673,4.884004884004884,-30.671550671550673,9.181929181929181,13.47985347985348,-19.731379731379732,-92.4053724053724,32.62515262515262,49.81684981684982,-61.14774114774115,-86.15384615384616,31.062271062271062,-0.9768009768009768,-43.56532356532357,65.44566544566544,-10.744810744810744,-100.21978021978022,-58.41269841269841,-86.15384615384616
121.31868131868131,8.791208791208792,-50.598290598290596,-56.45909645909646,20.512820512820515,7.619047619047619,-21.294261294261293,15.042735042735043,8.4004884004884,-10.354090354090355,-97.87545787545787,41.221001221001224,91.23321123321124,-120.53724053724054,-68.57142857142857,38.876678876678874,4.493284493284493,-35.75091575091575,50.989010989010985,-20.512820512820515,-98.26617826617827,-54.114774114774114,-68.57142857142857
102.95482295482296,9.963369963369964,-37.313797313797316,-43.956043956043956,2.5396825396825395,5.665445665445666,-8.791208791208792,31.45299145299145,-8.4004884004884,-17.77777777777778,-77.55799755799755,48.25396825396825,54.114774114774114,-57.24053724053724,-87.32600732600733,34.57875457875458,11.916971916971917,-24.02930402930403,37.704517704517706,-29.89010989010989,-65.83638583638583,-43.956043956043956,-87.32600732600733
92.4053724053724,16.996336996336996,-24.81074481074481,-46.3003663003663,-7.228327228327228,14.261294261294262,1.7582417582417582,29.10866910866911,-34.969474969474966,-4.102564102564102,-58.8034188034188,36.92307692307692,29.10866910866911,-30.28083028083028,-87.71672771672772,26.373626373626372,19.34065934065934,-9.181929181929181,25.2014652014652,-34.18803418803419,-44.737484737484735,-46.3003663003663,-87.71672771672772
